KO_code	Transcripts
K03637	0.0
K17686	0.0
K03631	0.0
K03630	0.0
K03639	0.0
K02314	0.0
K02316	0.0
K02313	0.0
K06168	0.0
K06287	0.0
K08483	0.0
K00262	10.0
K00266	1.0
K02435	0.0
K06041	0.0
K01998	0.0
K01999	1.0
K02017	0.0
K01992	0.0
K01990	0.0
K01996	0.0
K01997	0.0
K01995	0.0
K00989	0.0
K11755	0.0
K11754	0.0
K01515	0.0
K01512	0.0
K01104	0.0
K00981	0.0
K01299	0.0
K00868	0.0
K01681	0.0
K00865	0.0
K03431	1.0
K03977	0.0
K01193	0.0
K05601	0.0
K02926	0.0
K07015	0.0
K03436	0.0
K09790	0.0
K11991	0.0
K02038	0.0
K02039	0.0
K01740	1.0
K02030	1.0
K02031	2.0
K02032	3.0
K02033	0.0
K02034	0.0
K02035	0.0
K02036	1.0
K02037	0.0
K07090	0.0
K00917	0.0
K00602	0.0
K07095	0.0
K00609	0.0
K01421	0.0
K00919	0.0
K01425	0.0
K07560	0.0
K07567	0.0
K07568	0.0
K16555	0.0
K07391	0.0
K07507	0.0
K03596	1.0
K03458	0.0
K02519	0.0
K02108	0.0
K02109	0.0
K02510	0.0
K01736	0.0
K01737	0.0
K01929	0.0
K01928	0.0
K01733	0.0
K01923	0.0
K01921	0.0
K12267	0.0
K01738	0.0
K01924	0.0
K07024	0.0
K07025	0.0
K00048	0.0
K07029	0.0
K06416	0.0
K03522	0.0
K03525	0.0
K06941	0.0
K06942	0.0
K03526	0.0
K03529	0.0
K02429	1.0
K02851	0.0
K06949	0.0
K07141	0.0
K02499	0.0
K03778	0.0
K07460	0.0
K10823	0.0
K02358	25.0
K09762	0.0
K09765	0.0
K09767	0.0
K02217	0.0
K02355	11.0
K01819	0.0
K02356	3.0
K00134	27.0
K00133	1.0
K04042	0.0
K04041	0.0
K01956	0.0
K01955	0.0
K01950	0.0
K01951	0.0
K07736	0.0
K07738	0.0
K07739	0.0
K00030	0.0
K13479	0.0
K03073	0.0
K03070	1.0
K01258	0.0
K01809	0.0
K01624	3.0
K03177	0.0
K05896	0.0
K01625	0.0
K00554	0.0
K02279	0.0
K12574	0.0
K00558	0.0
K12573	0.0
K01876	0.0
K00817	0.0
K00951	0.0
K00954	0.0
K08300	0.0
K08302	1.0
K08303	0.0
K03486	0.0
K06180	0.0
K11717	0.0
K06187	0.0
K02601	0.0
K02600	0.0
K01495	0.0
K01494	0.0
K03550	0.0
K03551	0.0
K03553	0.0
K03284	0.0
K00773	0.0
K15580	0.0
K01770	0.0
K01776	0.0
K01478	14.0
K07454	0.0
K02899	0.0
K07458	0.0
K02895	1.0
K02892	0.0
K02890	0.0
K01785	0.0
K02774	0.0
K02773	0.0
K14155	0.0
K02770	0.0
K02071	0.0
K02072	0.0
K01788	0.0
K06926	0.0
K02520	1.0
K03469	0.0
K03303	0.0
K02529	0.0
K01915	0.0
K01919	0.0
K01854	1.0
K03783	0.0
K03784	0.0
K00074	0.0
K00075	0.0
K03584	0.0
K07173	0.0
K03823	0.0
K01358	0.0
K03601	0.0
K03602	0.0
K07402	0.0
K01356	0.0
K06173	0.0
K02564	2.0
K06178	0.0
K09903	0.0
K09710	0.0
K00297	0.0
K01989	0.0
K03737	33.0
K02469	1.0
K04078	1.0
K04077	6.0
K04075	0.0
K04072	13.0
K04070	0.0
K12410	0.0
K00850	0.0
K00852	0.0
K04758	0.0
K00995	0.0
K01507	0.0
K00858	0.0
K00859	0.0
K07313	0.0
K07258	0.0
K03043	4.0
K03040	0.0
K03046	3.0
K02931	0.0
K02933	0.0
K02935	10.0
K07164	0.0
K02939	4.0
K12527	0.0
K01210	0.0
K03544	1.0
K01000	0.0
K02836	0.0
K01006	8.0
K01008	0.0
K01439	0.0
K02838	0.0
K00925	0.0
K00926	5.0
K00927	2.0
K00928	0.0
K07657	0.0
K13640	0.0
K07658	0.0
K11041	0.0
K02986	2.0
K15342	0.0
K02982	1.0
K02988	1.0
K02113	0.0
K02112	1.0
K02111	0.0
K03587	0.0
K02115	0.0
K02114	0.0
K02563	0.0
K03589	0.0
K03588	0.0
K03466	0.0
K01649	0.0
K01647	0.0
K07030	0.0
K00336	0.0
K00700	1.0
K00703	0.0
K00705	0.0
K08659	0.0
K06950	1.0
K02020	0.0
K07133	0.0
K03517	0.0
K07137	0.0
K02028	0.0
K03768	0.0
K00099	0.0
K04651	0.0
K01866	0.0
K01867	0.0
K01232	0.0
K01868	0.0
K01869	0.0
K07106	0.0
K16849	1.0
K06958	0.0
K00147	0.0
K01945	0.0
K01940	0.0
K07046	0.0
K07047	0.0
K07042	0.0
K07043	0.0
K07040	0.0
K12992	0.0
K07726	0.0
K12990	0.0
K00020	0.0
K00791	0.0
K00790	0.0
K01269	0.0
K09014	0.0
K09013	0.0
K03086	4.0
K08972	0.0
K01262	0.0
K01265	0.0
K12510	0.0
K12511	0.0
K03168	0.0
K09157	0.0
K09153	0.0
K12297	0.0
K11927	0.0
K00901	0.0
K02775	0.0
K00560	0.0
K01790	0.0
K01784	2.0
K00566	0.0
K00567	0.0
K10536	0.0
K00965	0.0
K04763	0.0
K00962	1.0
K00963	0.0
K00969	0.0
K00806	0.0
K00800	0.0
K08313	3.0
K06217	0.0
K02948	0.0
K00949	0.0
K02779	0.0
K01834	0.0
K02073	0.0
K02945	7.0
K02946	4.0
K06969	0.0
K02018	0.0
K01689	5.0
K01687	0.0
K01684	0.0
K01685	0.0
K02012	0.0
K02013	0.0
K02010	0.0
K02011	0.0
K00666	0.0
K01442	0.0
K01443	0.0
K02793	2.0
K02795	2.0
K02794	0.0
K02796	2.0
K06997	0.0
K03723	0.0
K13049	0.0
K05810	0.0
K02888	3.0
K02495	0.0
K07464	0.0
K02884	5.0
K02887	5.0
K02886	1.0
K02881	0.0
K07461	0.0
K07462	0.0
K04567	0.0
K06442	0.0
K02530	0.0
K00997	0.0
K11358	0.0
K02081	0.0
K01610	0.0
K00599	0.0
K01619	0.0
K09861	0.0
K00065	1.0
K00067	0.0
K07636	0.0
K03547	0.0
K03546	0.0
K03545	0.0
K07009	0.0
K02834	0.0
K02835	0.0
K13038	0.0
K13787	0.0
K03424	0.0
K03427	0.0
K07007	0.0
K03549	0.0
K00991	0.0
K09116	0.0
K09117	0.0
K03595	0.0
K03758	0.0
K06148	0.0
K02338	0.0
K02337	0.0
K02335	0.0
K06147	2.0
K02238	0.0
K00527	0.0
K01839	0.0
K01835	1.0
K00284	0.0
K00287	0.0
K00286	0.0
K00528	3.0
K03688	0.0
K03722	0.0
K04069	0.0
K03724	0.0
K04066	0.0
K03684	0.0
K03686	0.0
K03687	0.0
K00847	0.0
K00845	0.0
K02956	2.0
K00849	0.0
K01534	0.0
K01537	0.0
K03110	0.0
K03111	0.0
K03980	0.0
K11175	0.0
K02965	5.0
K02909	2.0
K02906	0.0
K03786	0.0
K01881	0.0
K01883	0.0
K07048	0.0
K01887	0.0
K08591	0.0
K01889	0.0
K01220	0.0
K15633	5.0
K01222	0.0
K01223	0.0
K02759	0.0
K01153	0.0
K01151	0.0
K02757	0.0
K02750	0.0
K00939	0.0
K00831	0.0
K00937	0.0
K02434	0.0
K00626	0.0
K00625	0.0
K07238	0.0
K02992	2.0
K02990	11.0
K01925	0.0
K00891	0.0
K01129	0.0
K00761	0.0
K15986	0.0
K02470	1.0
K01783	0.0
K02477	0.0
K03574	0.0
K03575	0.0
K03570	0.0
K08999	0.0
K01710	0.0
K01714	0.0
K01653	0.0
K01652	0.0
K02874	7.0
K02876	0.0
K03976	0.0
K02871	3.0
K03975	0.0
K00656	2.0
K03978	0.0
K03979	0.0
K02878	8.0
K02879	2.0
K00651	0.0
K02050	0.0
K02051	0.0
K02056	0.0
K02057	0.0
K14170	0.0
K03502	0.0
K03501	0.0
K03500	0.0
K07124	0.0
K01754	0.0
K00088	0.0
K00087	0.0
K03710	0.0
K01870	0.0
K01873	0.0
K01872	0.0
K01875	1.0
K01874	0.0
K02173	0.0
K16850	4.0
K01879	0.0
K01878	0.0
K09747	0.0
K06024	0.0
K16323	0.0
K01972	0.0
K17677	0.0
K13292	0.0
K05919	0.0
K02431	1.0
K03475	1.0
K07056	0.0
K02283	0.0
K02282	0.0
K03470	0.0
K17076	0.0
K02824	0.0
K17074	0.0
K00013	0.0
K17073	0.0
K03524	0.0
K03624	0.0
K03625	0.0
K03151	0.0
K03621	0.0
K01372	0.0
K03090	0.0
K03628	0.0
K03629	0.0
K02860	0.0
K00239	0.0
K04652	0.0
K02428	0.0
K02343	0.0
K15773	0.0
K00278	0.0
K04094	0.0
K04096	0.0
K00611	23.0
K03657	0.0
K03655	0.0
K03654	0.0
K01304	0.0
K00973	0.0
K00975	2.0
K00974	0.0
K00615	1.0
K04477	0.0
K11741	0.0
K02357	1.0
K00872	0.0
K00873	1.0
K00874	0.0
K04487	0.0
K04486	0.0
K06201	0.0
K06207	2.0
K02952	1.0
K02950	2.0
K02959	0.0
K04488	0.0
K00882	0.0
K01577	0.0
K01026	0.0
K01756	0.0
K01751	0.0
K01752	0.0
K02004	0.0
K06973	0.0
K06972	0.0
K02003	0.0
K06976	0.0
K07082	0.0
K00759	0.0
K01595	0.0
K00616	0.0
K01591	0.0
K07088	0.0
K00756	0.0
K07478	0.0
K08177	0.0
K09760	0.0
K08600	0.0
K11189	2.0
K08372	1.0
K05808	1.0
K05516	0.0
K09812	0.0
K09811	0.0
K05515	0.0
K02500	0.0
K02502	0.0
K01810	1.0
K09748	0.0
K01620	0.0
K01938	0.0
K01939	1.0
K01934	0.0
K01937	0.0
K00058	0.0
K00059	21.0
K00012	0.0
K00057	0.0
K07150	0.0
K00688	0.0
K03531	1.0
K03536	0.0
K00931	0.0
K02433	0.0
K03925	0.0
K07010	0.0
K02825	0.0
K07012	0.0
K02823	0.0
K02822	2.0
K02821	0.0
K01056	0.0
K03744	0.0
K03743	0.0
K03218	0.0
K03664	0.0
K03665	0.0
K09772	0.0
K09773	0.0
K05833	0.0
K06158	0.0
K02221	0.0
K05837	0.0
K06153	0.0
K04043	2.0
K02340	0.0
K02341	0.0
K02346	0.0
K01808	0.0
K03696	0.0
K03695	1.0
K02996	0.0
K00102	0.0
K01803	1.0
K01805	0.0
K03699	1.0
K00128	0.0
K07704	0.0
K05832	0.0
K00432	1.0
K02528	0.0
K03282	1.0
K03328	0.0
K03060	0.0
K01247	0.0
K01243	0.0
K03106	0.0
K15051	0.0
K03101	0.0
K03100	0.0
K04759	0.0
K16787	0.0
K16785	0.0
K15583	1.0
K00226	0.0
K01338	0.0
K01893	2.0
K01892	0.0
K00548	0.0
K01890	0.0
K02768	0.0
K01735	0.0
K01142	0.0
K02760	1.0
K02761	1.0
K02994	0.0
K00948	0.0
K00826	0.0
K00820	0.0
K00789	1.0
K00942	0.0
K00943	0.0
K06881	0.0
K01091	0.0
K01090	0.0
K08884	0.0
K01885	0.0
K09691	0.0
K09690	0.0
K02968	0.0
K01520	0.0
K02967	2.0
K01487	0.0
K02963	20.0
K02961	4.0
K06901	0.0
K06902	0.0
K03569	0.0
K01662	0.0
K00762	0.0
K00763	0.0
K01464	0.0
K01465	0.0
K01462	0.0
K00767	0.0
K00764	0.0
K01704	0.0
K01703	0.0
K03076	1.0
K02863	2.0
K03402	0.0
K07166	0.0
K02867	2.0
K07447	0.0
K02864	2.0
K16927	0.0
K07448	0.0
K00640	0.0
K06346	0.0
K02040	0.0
K10206	0.0
K03701	0.0
K03703	0.0
K03702	0.0
K03313	0.0
K03491	0.0
K03492	0.0
K03497	0.0
K03496	0.0
K00005	0.0
K00003	0.0
K03798	4.0
K05364	0.0
K13280	0.0
K07749	1.0
K02810	0.0
K07067	0.0
K03816	1.0
